Science,4410617,202308081443
Science,2416887,202312291934
Science,474564,202307221428
Science,280577,202307152155
Science,30076,202307261545
Science,492729,202309120745
Science,192109,202402120053
Science,2832406,202310232142
Science,715567,202309301333
Science,33543,202307020320
Science,892731,202307290008
Science,3562141,202308071245
Science,20874,202307071911
Science,21076,202308022117
Science,2494282,202312150226
Science,66031,202309090426
Science,161506,202307271006
Science,332172,202308242137
Science,32926,202306080225
Science,180923,202311101022
Science,714363,202312301837
Science,7411,202308022110
Science,1144444,202309200518
Science,7858,202306211943
Science,11151,202308240329
Science,28462,202307292235
Science,15989,202308240403
Science,435259,202402100815
Science,1324079,202307050359
Science,260697,202309130741
Science,2465813,202312031150
Science,460828,202308130123
Science,1263330,202311211932
Science,386589,202307291313
Science,26981,202307040017
Science,816246,202307290047
Science,100653,202307111216
Science,2290686,202311142104
Science,732139,202308210540
Science,35892,202308081822
Science,194515,202311091139
Science,30842,202306291337
Science,493906,202306070352
Science,37809,202306221622
Science,249990,202308251053
Science,175880,202307300117
Science,2176893,202307012127
Science,927078,202307130303
Science,600659,202401030101
Science,91146,202307290247
Science,2042114,202307290042
Science,1904549,202308200124
Science,30814,202307290032
Science,241362,202310270153
Science,331671,202308130031
Science,538341,202310171357
Science,261072,202309040522
Science,709731,202307172020
Science,782664,202310101117
Science,32810,202306121144
Science,424992,202308040724
Science,18336,202308120016
Science,621209,202309140414
Science,33117,202307041648
Science,2317024,202309020828
Science,1906834,202310261239
Science,261060,202308231526
Science,236398,202308022222
Science,530930,202310121419
Science,39520,202306071917
Science,229583,202309192352
Science,1952469,202311230026
Science,1589422,202309272114
Science,1306021,202306220130
Science,229418,202308191317
Science,493703,202310301724
Science,63992,202307290050
Science,170841,202308022106
Science,490729,202307181848
Science,283950,202307070411
Science,184635,202309020911
Science,249245,202308251044
Science,389012,202308271452
Science,798679,202307271721
Science,527645,202310040814
Science,680373,202311090813
Science,86720,202308302332
Science,229387,202309271721
Science,129505,202306041938
Science,169210,202307070202
Science,35895,202307291319
Science,1086077,202310010316
Science,1235255,202307061157
Science,20894,202306072136
Science,1059861,202306220228
Science,4410618,202309050933
Science,930924,202310201101
Science,32001,202306072029
Science,2332127,202309251220
Science,493331,202309192110
Science,1065932,202310170510
Science,794404,202309202117
Science,2534649,202310151611
Science,1987970,202309111312
Science,74740,202307170639
Science,35830,202306221433
Science,8879,202307040145
Science,911215,202310101347
Science,270603,202310112118
Science,403887,202307120005
Science,2256576,202402100426
Science,594621,202307021543
Science,3902710,202308280028
Science,1029781,202307101816
Science,65770,202307071859
Science,257270,202308300121
Science,2471984,202310160952
Science,236082,202307071844
Science,286178,202309242338
Science,393147,202309050635
Science,2110273,202309252023
Science,255818,202309010153
Science,359170,202307211053
Science,715638,202309202123
Science,3325320,202309250738
Science,4983,202307210716
Science,2814365,202308251917
Science,731285,202308271329
Science,334103,202310121458
Science,4410619,202312051322
Science,1810483,202307290006
Science,2458054,202307290629
Science,152676,202308272220
Science,2238251,202310030018
Science,718716,202306140455
Science,1583122,202310102049
Science,550197,202309231831
Science,435326,202308031712
Science,616278,202307280436
Science,181491,202307271320
Science,363247,202307251136
Science,330559,202306220151
Science,481163,202312261101
Science,21610,202307291255
Science,230564,202307171345
Science,34637,202306131502
Science,482081,202310052247
Science,275904,202307290019
Science,1928124,202401091439
Science,60359,202309101052
Science,724194,202307290028
Science,1144375,202307291149
Science,322920,202307290329
Science,150900,202307301136
Science,265780,202309052332
Science,493789,202309011641
Science,639028,202306061320
Science,88917,202307271739
Science,179462,202306081918
Science,132222,202307290543
Science,1360233,202307052117
Science,367752,202311090716
Science,995275,202307070549
Science,639625,202307012027
Science,1185856,202307291055
Science,3368769,202310202054
Science,229394,202307070152
Science,203263,202307291240
Science,3410129,202310050705
Science,99746,202312140315
Science,1013769,202309302049
Science,566629,202309270316
Science,1062767,202310181343
Science,488946,202311022323
Science,469566,202309231824
Science,2751790,202309121754
Science,796321,202308052247
Science,257326,202309062253
Science,1258242,202307290112
Science,667297,202309200301
Science,331638,202310090110
Science,185383,202307290323
Science,721236,202308041816
Science,1012262,202308051930
Science,366699,202307290038
Science,37785,202308191635
Science,4410620,202307080215
Science,1711570,202308180326
Science,33950,202308062034
Science,31911,202307172036
Science,130677,202306220602
Science,1529062,202307080218
Science,450195,202310031301
Science,933346,202402070420
Science,274420,202308161618
Science,2227351,202307250059
Science,319788,202307012036
Science,124964,202309081816
Science,505935,202306062100
Science,165399,202312161649
Science,12347,202306101457
Science,3177303,202311151455
Science,151967,202309191914
Science,288045,202306061015
Science,32677,202308022312
Science,478721,202309291408
Science,143986,202308152344
Science,483531,202312090627
Science,371494,202307012303
Science,693304,202307290027
Science,249779,202308280110
Science,65762,202309110126
Science,3740733,202401060208
Science,65761,202307291220
Science,521917,202306071939
Science,2363574,202312251534
Science,475022,202310211149
Science,649166,202309291648
Science,103729,202308291637
Science,782288,202310151545
Science,513597,202307071041
Science,2364567,202309101219
Science,1785292,202311092350
Science,587647,202308042122
Science,164294,202310030418
Science,3260288,202310161958
Science,572704,202311022112
Science,182121,202307041345
Science,1073044,202307210725
Science,119580,202309221002
Science,655564,202308052241
Science,216845,202308010129
Science,295865,202308281659
Science,337066,202402120416
Science,46,202307310455
Science,1115856,202310150508
Science,1224624,202309102259
Science,3537379,202308190955
Science,620394,202309241823
Science,477842,202307031530
Science,322781,202403010545
Science,735811,202308161156
Science,552015,202309220937
Science,1770994,202309301252
Science,1379422,202310170836
Science,3519899,202312231804
Science,974156,202306231037
Science,2651863,202311062152
Science,164712,202307301300
Science,997715,202309120210
Science,476225,202308081631
Science,144314,202307290105
Science,163721,202310102126
Science,46651,202307240128
Science,227400,202309071136
Science,229741,202308191051
Science,1394721,202307271156
Science,261149,202306072054
Science,1636218,202310071719
Science,673718,202307080903
Science,33413,202402071346
Science,1390127,202310112017
Science,31559,202307291300
Science,142794,202310240002
Science,251747,202311100834
Science,1081259,202307251517
Science,153010,202308301548
Science,385905,202309211541
Science,733149,202311010012
Science,275799,202307290027
Science,520054,202310222135
Science,2893496,202402140051
Science,49783,202307070334
Science,288192,202307020832
Science,2010065,202306290045
Science,148047,202308191745
Science,5023,202306200528
Science,165646,202307271151
Science,1634145,202310120629
Science,783613,202309180141
Science,544875,202309041544
Science,1012591,202308201255
Science,1910683,202311030153
Science,503387,202306072003
Science,1234552,202310231619
Science,175019,202306220211
Science,449790,202310132114
Science,267387,202309262210
Science,1154409,202309191411
Science,251190,202309280725
Science,408521,202308240838
Science,81846,202306071912
Science,650161,202308290029
Science,263712,202308161852
Science,243295,202309280032
Science,92568,202310011938
Science,198397,202308022216
Science,1124456,202309211317
Science,249295,202308202055
Science,49581,202309130354
Science,553513,202310100514
Science,104986,202307171937
Science,149704,202310012022
Science,2133974,202309181517
Science,76018,202308090203
Science,1883110,202309220928
Science,468500,202306131918
Science,182749,202308030041
Science,1809327,202310210403
Science,103745,202311090839
Science,341623,202307290922
Science,31085,202401092150
Science,140784,202306072135
Science,1234712,202309300220
Science,692600,202308051731
Science,2781665,202401210338
Science,1872537,202311281700
Science,1843674,202310200512
Science,900178,202310061757
Science,3750059,202312070525
Science,3734903,202308301623
Science,1604304,202310130055
Science,493883,202308251135
Science,688152,202309220510
Science,671233,202307081140
Science,66021,202309221359
Science,728659,202310021919
Science,46682,202306071958
Science,1809336,202310261919
Science,20932,202306120112
Science,33790,202308022127
Science,348600,202309301707
Science,1547976,202310121434
Science,715650,202309292237
Science,288280,202306071907
Science,275211,202307121759
Science,175174,202311100620
Science,1480677,202402062206
Science,702322,202309221102
Science,487946,202308210226
Science,964094,202308042042
Science,583141,202306220516
Science,30132,202307290027
Science,269324,202306062048
Science,326231,202310030831
Science,23236,202306200956
Science,23706,202306220703
Science,226151,202402151407
Science,1057680,202306070022
Science,698461,202310312129
Science,614960,202307052006
Science,530785,202308022126
Science,748923,202309260501
Science,385932,202310181834
Science,101186,202311061817
Science,1737423,202311031420
Science,522785,202306220212
Science,384490,202307291228
Science,166050,202310251951
Science,1723384,202310051953
Science,1040992,202309210524
Science,106867,202309271508
Science,4410621,202308260608
Science,435809,202310172047
Science,153759,202307160653
Science,1073193,202309200716
Science,4001388,202401290106
Science,34064,202308200155
Science,924757,202402070701
Science,2133555,202309082122
Science,528099,202311100919
Science,640637,202308301609
Science,675032,202307290547
Science,843960,202308201241
Science,2355120,202306220411
Science,1018714,202306071923
Science,4410622,202309080503
Science,400875,202307291402
Science,332135,202310181831
Science,3389658,202309141328
Science,698659,202308052246
Science,283015,202307170246
Science,158012,202307291401
Science,753035,202307302208
Science,482131,202308310127
Science,350915,202307291407
Science,11883,202306220235
Science,20895,202307032337
Science,41114,202309170742
Science,672620,202307290041
Science,2074413,202403061548
Science,178934,202307021128
Science,98753,202311052333
Science,798840,202309160247
Science,502299,202307210759
Science,1440528,202310211558
Science,474081,202311101116
Science,666372,202307290132
Science,1079911,202308172059
Science,317241,202310290958
Science,27694,202309091928
Science,1394729,202308090028
Science,49471,202308182242
Science,3214551,202403172049
Science,30141,202308022234
Science,238818,202309281229
Science,167426,202309241221
Science,82339,202308010834
Science,512947,202308301547
Science,100714,202308241428
Science,2341657,202306261728
Science,93251,202401041748
Science,702412,202307291326
Science,471932,202308192129
Science,949382,202401101706
Science,4410623,202307280031
Science,12523,202306071925
Science,896004,202309220613
Science,1926948,202308311032
Science,123640,202307030633
Science,497683,202307290050
Science,745693,202309290231
Science,493919,202306072228
Science,100004,202310120048
Science,54024,202312111513
Science,1631783,202307290143
Science,1691447,202312051211
Science,73540,202307290041
Science,402780,202307290715
Science,153456,202308222152
Science,370753,202308221247
Science,681565,202308132035
Science,1809260,202308052153
Science,175799,202308200003
Science,1011764,202309271501
Science,2152255,202312231428
Science,423083,202306061229
Science,2278040,202307311916
Science,1193764,202310191944
Science,1133868,202308041504
Science,884418,202308130152
Science,1414956,202403090939
Science,521977,202309190213
Science,3422778,202307141950
Science,1072926,202307291442
Science,455353,202308081231
Science,493891,202308030433
Science,1335894,202310112344
Science,51052,202311010927
Science,385818,202310091313
Science,130686,202307270629
Science,531151,202308290615
Science,288651,202307252025
Science,1122297,202311090902
Science,1399868,202307021429
Science,449889,202307121910
Science,229397,202308250221
Science,159870,202312121741
Science,276655,202311150453
Science,223171,202309221120
Science,2575318,202403171942
Science,473638,202403041503
Science,597959,202308240307
Science,117150,202311102001
Science,2575624,202307272221
Science,61199,202310102035
Science,599678,202310210112
Science,1668687,202401111312
Science,205663,202310111212
Science,1038775,202308192330
Science,98519,202309271358
Science,343621,202309172118
Science,283286,202307291219
Science,46810,202306081136
Science,46804,202306262225
Science,4980,202402060007
Science,709728,202309250223
Science,1479505,202310251807
Science,273615,202309300653
Science,1818462,202307210735
Science,1326191,202307290829
Science,46,202309130727
Science,17547,202307271248
Science,91533,202308071725
Science,621122,202310181209
Science,102103,202402070215
Science,493798,202308111212
Science,257465,202402230019
Science,1073096,202308022230
Science,88929,202307260808
Science,171458,202307101742
Science,159455,202310040651
Science,122,202307290035
Science,2474173,202310141247
Science,80734,202307110159
Science,246901,202307290044
Science,1334901,202307070106
Science,3704621,202307250444
Science,521024,202308070028
Science,31484,202307172121
Science,386481,202311080251
Science,484064,202309200429
Science,229377,202311212048
Science,2577176,202307180031
Science,586630,202307171718
Science,1585505,202312292215
Science,136472,202308122049
Science,599402,202309231824
Science,193240,202311090844
Science,434364,202306022359
Science,1244872,202311021045
Science,818711,202307161602
Science,279934,202309242239
Science,870422,202307020213
Science,871883,202308022114
Science,119561,202306061351
Science,423209,202311251725
Science,1520690,202307130419
Science,188954,202310241215
Science,102487,202308230334
Science,50419,202310211446
Science,730211,202309141853
Science,186028,202308180048
Science,861760,202310292155
Science,668514,202312202002
Science,1897151,202310050011
Science,262199,202308022155
Science,189895,202308022135
Science,9643,202310242111
Science,481159,202307172039
Science,1153221,202309081916
Science,41054,202308241948
Science,925797,202308290748
Science,404104,202306212328
Science,167853,202308311007
Science,309162,202307290226
Science,293020,202310031638
Science,2234024,202307301435
Science,34366,202307160509
Science,1812467,202310161957
Science,2124931,202311191637
Science,214748,202310110810
Science,2453622,202309051757
Science,1883656,202307291329
Science,288027,202307311159
Science,536038,202402292247
Science,385147,202309220026
Science,1429357,202310182105
Science,192462,202307041421
Science,2569523,202307301429
Science,764723,202307050500
Science,2071401,202309010816
Science,37988,202308241321
Science,830559,202307290107
Science,332198,202310021657
Science,1213279,202401120847
Science,1323348,202307071358
Science,15235,202310140318
Science,229366,202309220651
Science,924518,202310091947
Science,4410624,202309092235
Science,1002768,202308171527
Science,54078,202308190922
Science,552046,202309220856
Science,160135,202309190343
Science,332211,202307040021
Science,2021883,202308030726
Science,4512,202308160845
Science,1068968,202312010916
Science,332216,202307290037
Science,165872,202307290030
Science,3259,202310030158
Science,709706,202403161620
Science,192120,202311100859
Science,132180,202307272255
Science,99316,202310181228
Science,1822792,202309091936
Science,435333,202310041324
Science,1251597,202307210741
Science,29686,202311100832
Science,286726,202402092155
Science,1038208,202309221214
Science,322659,202309192313
Science,11217,202306071915
Science,731531,202310020124
Science,2464455,202311071948
Science,3580257,202312261849
Science,192192,202307202351
Science,857840,202307151328
Science,322101,202308142214
Science,418097,202310021232
Science,479684,202307242229
Science,2764186,202308261553
Science,133358,202307180801
Science,239944,202312121230
Science,712997,202310290244
Science,279138,202307291320
Science,1036063,202402071913
Science,1789499,202311190928
Science,205797,202309220757
Science,31700,202307092219
Science,204448,202311090810
Science,1471231,202312220308
Science,30547,202307012028
Science,996136,202402111137
Science,21619,202308191755
Science,1122277,202310101032
